Category,Message,word_count,uppercase_word_count,unique_word_count,character_count,letter_count,flagged_word_count,flagged_bigrams_count,digit_count,links_count,free_count,special_count
ham,Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.,26,1,25,133,104,1,0,0,0,0,0
ham,No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:),25,0,23,126,96,1,0,0,0,0,0
ham,Theyre doing it to lots of places. Only hospitals and medical places are safe.,14,0,13,78,63,0,0,0,0,0,0
spam,How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS),24,2,23,132,101,1,0,3,0,0,1
ham,And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed,24,0,23,116,92,1,0,0,0,0,0
ham,"I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones",43,2,38,221,175,0,0,0,0,0,0
ham,I cant wait to see you! How were the photos were useful? :),12,1,11,59,43,0,0,0,0,0,0
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,23,5,21,137,78,1,0,28,0,0,3
ham,Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging,29,0,27,142,110,1,0,0,0,1,0
ham,Chk in ur belovd ms dict,6,0,6,24,19,0,0,0,0,0,0
ham,Is that what time you want me to come?,9,0,9,38,29,0,0,0,0,0,0
ham,"Awesome, lemme know whenever you're around",6,0,6,42,35,0,0,0,0,0,0
ham,Shb b ok lor... Thanx...,5,0,5,24,14,0,0,0,0,0,0
ham,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT",26,2,21,157,123,0,0,0,0,0,0
ham,Also remember to get dobby's bowl from your car,9,0,9,47,38,0,0,0,0,0,0
spam,Filthy stories and GIRLS waiting for your,7,1,7,41,35,0,0,0,0,0,0
ham,Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...,27,0,27,122,81,2,0,2,0,0,0
ham,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",24,0,21,126,96,0,0,0,0,0,0
ham,Welp apparently he retired,4,0,4,26,23,0,0,0,0,0,0
ham,My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!,24,0,20,114,85,0,0,0,0,0,0
ham,Where @,1,0,1,7,5,0,0,0,0,0,1
ham,U sure u can't take any sick time?,8,1,7,34,25,0,0,0,0,0,0
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,27,4,27,156,106,4,1,18,0,0,0
ham,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",16,0,15,92,69,0,0,0,0,0,0
ham,Yo chad which gymnastics class do you wanna take? The site says Christians class is full..,16,0,15,90,72,0,0,0,0,0,0
ham,Are you this much buzy,5,0,5,22,18,0,0,0,0,0,0
ham,Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.,18,0,16,85,60,0,0,0,0,0,0
ham,I am not sure about night menu. . . I know only about noon menu,13,2,10,63,46,0,0,0,0,0,0
ham,What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.,45,10,36,220,167,1,0,0,0,0,0
ham,Are you willing to go for aptitude class.,8,0,8,41,33,0,0,0,0,0,0
ham,"It wont b until 2.15 as trying 2 sort house out, is that ok?",14,0,14,60,40,0,0,4,0,0,0
ham,"Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?",20,2,19,88,64,0,0,1,0,0,0
ham,"Haha awesome, omw back now then",6,0,6,31,25,1,0,0,0,0,0
ham,Yup i thk so until e shop closes lor.,9,0,9,37,28,0,0,0,0,0,0
ham,what is your account number?,5,0,5,28,23,0,0,0,0,0,0
ham,Eh u send wrongly lar...,5,0,5,24,17,0,0,0,0,0,0
ham,Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya,28,1,26,117,88,0,0,1,0,0,0
ham,Ok i shall talk to him,6,0,6,22,17,0,0,0,0,0,0
ham,Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing,43,0,36,210,166,0,0,0,0,0,0
ham,Hey you can pay. With salary de. Only  &lt;#&gt; .,9,0,9,50,32,0,0,0,0,0,0
ham,Another month. I need chocolate weed and alcohol.,8,1,8,49,40,0,0,0,0,0,0
ham,If he started searching he will get job in few days.he have great potential and talent.,16,0,15,87,70,0,0,0,0,0,0
ham,Reckon need to be in town by eightish to walk from * carpark.,12,0,11,61,47,0,0,0,0,0,0
spam,"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.",22,2,22,141,100,2,0,13,0,0,0
ham,LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP,12,12,11,54,42,0,0,0,0,0,0
ham,Yo guess what I just dropped,6,1,6,28,23,0,0,0,0,0,0
ham,Carlos says he'll be at mu in  &lt;#&gt;  minutes,9,0,9,49,33,0,0,0,0,0,0
ham,I'm in office now . I will call you  &lt;#&gt;  min:),10,1,10,53,32,2,0,0,0,0,0
ham,"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*",27,3,24,145,103,0,0,0,0,0,0
ham,"Yun ah.the ubi one say if ü wan call by tomorrow.call 67441233 look for irene.ere only got bus8,22,65,61,66,382. Ubi cres,ubi tech park.6ph for 1st 5wkg days.èn",26,0,24,160,100,1,0,23,0,0,0
ham,Ugh. Gotta drive back to sd from la. My butt is sore.,12,0,12,53,39,0,0,0,0,0,0
ham,26th OF JULY,3,2,3,12,8,0,0,2,0,0,0
ham,Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.,30,1,26,142,107,0,0,2,0,0,0
ham,Up to ü... Ü wan come then come lor... But i din c any stripes skirt...,16,1,14,71,47,0,0,0,0,0,0
ham,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,25,1,18,129,94,0,0,0,0,0,0
ham,"I can't, I don't have her number!",7,2,6,33,23,0,0,0,0,0,0
ham,Change again... It's e one next to escalator...,8,0,8,47,33,0,0,0,0,0,0
ham,Yetunde i'm in class can you not run water on it to make it ok. Pls now.,17,0,16,72,53,1,0,0,0,0,0
ham,Not a lot has happened here. Feels very quiet. Beth is at her aunts and charlie is working lots. Just me and helen in at the mo. How have you been?,31,0,28,147,112,0,0,0,0,0,0
ham,Then ü wait 4 me at bus stop aft ur lect lar. If i dun c ü then i go get my car then come back n pick ü.,29,0,24,104,73,0,0,1,0,0,0
ham,"Aight will do, thanks again for comin out",8,0,8,41,33,0,0,0,0,0,0
ham,No..but heard abt tat..,4,0,4,23,16,0,0,0,0,0,0
spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,24,2,24,147,98,3,1,22,0,1,0
ham,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,16,0,16,104,81,0,0,0,0,0,0
ham,&lt;#&gt;  am I think? Should say on syllabus,8,1,8,45,31,0,0,0,0,0,0
ham,Umma. Did she say anything,5,0,5,26,21,0,0,0,0,0,0
ham,Give me a sec to think think about it,9,0,8,37,29,0,0,0,0,0,0
spam,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout,19,3,15,150,110,5,0,13,0,3,0
ham,I don't quite know what to do. I still can't get hold of anyone. I cud pick you up bout 7.30pm and we can see if they're in the pub?,30,3,28,132,93,0,0,3,0,0,0
ham,"Poyyarikatur,kolathupalayam,unjalur post,erode dis, &lt;#&gt; .",4,0,4,63,49,0,0,0,0,0,0
ham,"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala",18,0,18,108,83,0,0,0,0,0,0
ham,Lol I would but my mom would have a fit and tell the whole family how crazy and terrible I am,21,2,18,93,73,0,0,0,0,0,0
ham,"I just got home babe, are you still awake ?",9,1,9,43,32,0,0,0,0,0,0
ham,I dunno they close oredi not... Ü v ma fan...,10,2,10,45,30,0,0,0,0,0,0
ham,Just buy a pizza. Meat lovers or supreme. U get to pick.,12,1,12,56,42,0,0,0,0,0,0
ham,"Ya, told..she was asking wats matter?",6,0,6,37,28,0,0,0,0,0,0
ham,"Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!",18,0,18,124,100,1,0,0,0,0,0
spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,29,3,26,158,105,2,0,19,1,1,1
ham,Shall i send that exe to your mail id.,9,0,9,38,29,0,0,0,0,0,0
ham,Nope watching tv at home... Not going out. V bored...,10,1,10,53,37,0,0,0,0,0,0
ham,Don know..wait i will check it.,6,0,6,31,23,0,0,0,0,0,0
ham,"Good afternoon on this glorious anniversary day, my sweet J !! I hope this finds you happy and content, my Prey. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... You Cougar-Pen",40,3,33,224,174,0,0,0,0,0,0
spam,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18,25,0,24,156,106,1,0,22,0,0,1
ham,We still on for tonight?,5,0,5,24,19,0,0,0,0,0,0
ham,May i call You later Pls,6,0,6,24,19,1,0,0,0,0,0
ham,Hasn't that been the pattern recently crap weekends?,8,0,8,52,43,0,0,0,0,0,0
ham,I have a sore throat. It's scratches when I talk,10,2,9,48,37,0,0,0,0,0,0
ham,Yes da. Any plm at ur office,7,0,7,28,21,0,0,0,0,0,0
ham,Are you not around or just still asleep? :V,9,1,9,43,33,0,0,0,0,0,0
ham,"Lol you forgot it eh ? Yes, I'll bring it in babe",11,0,10,49,35,0,0,0,0,0,0
ham,"Its good, we'll find a way",6,0,6,26,19,0,0,0,0,0,0
ham,Can not use foreign stamps in this country. Good lecture .,10,0,10,58,46,0,0,0,0,0,0
ham,Yup bathe liao...,3,0,3,17,12,0,0,0,0,0,0
ham,HAPPY NEW YEAR MY NO.1 MAN,6,6,6,26,19,1,0,1,0,0,0
ham,"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!",26,5,21,127,93,0,0,0,0,0,0
ham,ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG,22,20,21,103,79,0,0,3,0,0,0
ham,"Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*",28,1,25,157,114,1,0,0,0,0,0
ham,"No my blankets are sufficient, thx",6,0,6,34,28,0,0,0,0,0,0
ham,"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt",22,0,16,128,96,0,0,0,0,0,0
ham,"Edison has rightly said, ""A fool can ask more questions than a wise man can answer"" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)",28,2,26,155,117,1,0,0,0,0,0
ham,They just talking thats it de. They wont any other.,10,0,9,51,40,0,0,0,0,0,0
ham,Today am going to college so am not able to atten the class.,13,0,11,60,47,0,0,0,0,0,0
ham,I'm in class. Will holla later,6,0,6,30,23,0,0,0,0,0,0
ham,Easy ah?sen got selected means its good..,7,0,7,41,32,0,0,0,0,0,0
ham,Mmm thats better now i got a roast down me! id b better if i had a few drinks down me 2! Good indian?,24,0,19,102,74,1,0,1,0,0,0
spam,"We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p",19,1,16,101,63,1,0,17,0,0,0
ham,"Come round, it's .",3,0,3,18,12,0,0,0,0,0,0
ham,"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here..""",19,0,19,112,86,0,0,2,0,0,0
spam,"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!",21,7,19,104,66,2,0,10,0,0,0
ham,I walked an hour 2 c u! doesnt that show I care y wont u believe im serious?,18,2,16,77,56,0,0,1,0,0,0
spam,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,25,4,24,135,97,0,0,11,0,0,0
ham,Are you available for soiree on June 3rd?,8,0,8,41,32,0,0,1,0,0,0
ham,Do u noe wat time e place dat sells 4d closes?,11,0,11,46,34,0,0,1,0,0,0
ham,"I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished",25,1,23,136,109,0,0,0,0,0,0
ham,Jay's getting really impatient and belligerent,6,0,6,46,40,0,0,0,0,0,0
ham,HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.,34,31,33,157,114,1,0,3,0,0,0
ham,I'm at work. Please call,5,0,5,24,18,1,0,0,0,0,0
ham,Then u drive lor.,4,0,4,17,13,0,0,0,0,0,0
ham,Ard 515 like dat. Y?,5,1,5,20,11,0,0,3,0,0,0
ham,Tell me they're female :V how're you throwing in? We're deciding what all to get now,16,1,16,84,64,1,0,0,0,0,0
spam,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+,31,16,27,152,99,3,0,15,0,0,1
ham,I'm working technical support :)voice process.networking field.,7,0,7,63,52,0,0,0,1,0,0
ham,I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.,30,1,27,155,121,1,0,1,0,0,0
ham,Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.,26,0,24,122,92,0,0,0,0,0,0
spam,We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150,25,4,21,143,108,3,0,5,1,0,0
ham,"That's fine, I'll bitch at you about it later then",10,0,10,50,38,0,0,0,0,0,0
ham,No my mum went 2 dentist.,6,0,6,25,18,0,0,1,0,0,0
ham,Once free call me sir. I am waiting for you.,10,1,10,44,33,2,0,0,0,1,0
ham,Meeting u is my work. . . Tel me when shall i do my work tomorrow,14,0,12,65,47,0,0,0,0,0,0
spam,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,25,7,25,134,90,2,0,17,0,0,0
ham,Jus finish bathing...,3,0,3,21,16,0,0,0,0,0,0
ham,"alright, I'll make sure the car is back tonight",9,0,9,47,37,0,0,0,0,0,0
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only,27,4,27,156,106,4,1,18,0,0,0
spam,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688,18,2,16,90,65,2,0,5,0,0,0
ham,Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.,25,0,23,135,107,0,0,0,0,0,0
ham,Aight ill get on fb in a couple minutes,9,0,9,39,31,0,0,0,0,0,0
ham,Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.,17,0,14,83,61,0,0,0,0,0,0
ham,Where can download clear movies. Dvd copies.,7,0,7,44,36,0,0,0,0,0,0
ham,"Yep, by the pretty sculpture",5,0,5,28,23,0,0,0,0,0,0
ham,Convey my regards to him,5,0,5,24,20,0,0,0,0,0,0
ham,Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI,12,1,11,67,51,0,0,1,0,0,0
ham,You tell what happen dont behave like this to me. Ok no need to say,15,0,14,67,52,0,0,0,0,0,0
ham,Can u get pic msgs to your phone?,8,0,8,33,25,0,0,0,0,0,0
ham,Send to someone else :-),4,0,4,24,17,0,0,0,0,0,0
ham,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,26,0,20,119,91,0,0,0,0,0,0
ham,For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..,171,5,93,910,718,0,0,0,0,0,0
ham,"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)",35,5,29,158,111,0,0,3,0,0,0
ham,I don't think he has spatula hands!,7,1,7,35,27,0,0,0,0,0,0
ham,You can never do NOTHING,5,1,5,24,20,0,0,0,0,0,0
spam,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99,24,2,24,152,90,2,0,28,0,0,0
ham,Goodmorning today i am late for  &lt;DECIMAL&gt; min.,8,0,8,53,40,0,0,0,0,0,0
spam,WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm,24,3,24,145,95,5,0,24,0,0,0
ham,Please da call me any mistake from my side sorry da. Pls da goto doctor.,15,0,13,72,56,1,0,0,0,0,0
ham,Where r we meeting?,4,0,4,19,15,0,0,0,0,0,0
ham,"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home.",37,0,27,188,145,0,0,0,0,1,0
ham,Now only i reached home. . . I am very tired now. . I will come tomorro,14,2,11,71,50,2,0,0,0,0,0
